Industry_Sector,Total_Assets,Total_Liabilities,Current_Assets,Current_Liabilities,Net_Income,Revenue,Operating_Income,Cash_Flow,Debt_Equity_Ratio,Return_on_Assets,Working_Capital_Ratio,Stock_Price_Close,Volatility_Index,GDP_Growth_Rate,Interest_Rate,Inflation_Rate,Financial_Risk_Label
1.5081789989038126,0.9307995688868947,1.2690395116063868,-0.9499268967298573,-0.7849556350812873,1.9323202966653645,2.1319618160565863,2.1237718985616727,1.9338654871413092,0.2155272296057923,1.221925385008311,-0.8480661136591745,0.27367071506353463,-0.006543142877218107,1.0271449413100902,0.45050731711031666,-1.520406295876551,0
-1.4520051041677928,0.17411201513353666,0.5336254167447922,-0.9701354182970969,-0.9374620770473698,0.6886300319207008,1.3539571627214886,1.931797657711812,0.6887569539566684,0.2155272296057923,0.8069897861300387,0.10816365294647283,-0.11602819718880117,-0.08959934672661943,-0.07348340402569402,1.5059871267116132,1.0732369408691673,0
0.3241053576751704,-0.21425886050071144,-0.853280242651902,-0.004620685512916447,0.0374334960184713,-0.2274749531472042,-0.7497167340509463,-0.871579641465986,-0.229633269437167,-1.0880984826802818,-0.04188609554459541,-0.34218972100328376,-1.3090001758371503,-0.7108327413725459,-1.7220841595924856,-1.4643327428758195,-0.1300517342682225,0
0.3241053576751704,2.083211411214773,2.3685420439575804,-0.2486814015056034,-0.2627585225743622,0.7022725320500933,-0.9290639936062123,-0.7407523864755344,0.7040760226398264,0.1993331213786361,-0.34596103823401664,-0.24965135649305978,1.6810389306095241,-0.887073954418836,0.7273993493888554,-1.2753448039945061,-0.2665592730443132,0
-0.26793146293915066,-1.4507557280813166,-1.0381919300509854,-1.0165647332815937,-0.958567719021334,-1.0349518177074055,-1.0210226744983073,-0.920585168473225,-1.0367896910328915,0.23981839194652663,-0.7751501500508557,-0.2064667863882887,0.24131031526260913,-0.13619185132506376,1.0177778915625517,0.17237412403970465,-0.2716151078137979,0
-0.8599682835534717,0.5543446396340029,0.07866454560573319,-0.5822053630769946,-0.4679581772588611,-0.5525656179829991,1.5653764287101906,2.0326132332937163,-0.5505639180933097,-0.7237310475692672,-0.874924740620822,-0.4717434313175973,-0.24083215947835832,0.022492765785580616,0.942841493582243,0.17593993420727683,0.22891253436520048,0
0.3241053576751704,-0.010983854229577993,0.1335211843068714,-0.8635360328214666,-0.6802756009282459,1.0492780331419451,1.1859125957023389,-0.11614001521212705,1.0515077274933216,-0.2541019089817375,1.581430655792158,-0.7616969734496323,0.2485244171290576,0.7483904823555492,1.5399909149878281,0.5646132424726191,-0.17555424719358592,0
0.9161421782894914,0.4547694990378692,-1.0750386183517062,0.5550420858154254,1.8682219165963547,-0.6126386841376,-0.1671139850419923,-0.44158616761532943,-0.6141624500959988,-1.201457240270375,-0.9145178321168405,-0.8604045622605377,-1.4283076795617944,-0.13146507549623604,1.1465748255912072,-0.8617108245561602,0.7243843417747141,0
-1.4520051041677928,-0.14027774240053362,0.30702635183826466,0.49576891687880453,0.0028408994167961115,0.40319376325117007,0.9326148139663206,0.13423699199885405,0.4034226468023601,0.4665359071267134,0.8592526669047829,0.25005581186214954,1.6117491998255888,1.0671102239565027,0.4487296193995823,-1.4393720717028156,-0.35756429889504,0
-0.8599682835534717,-0.7822029199467411,-0.4574416217746663,-0.2563538295293535,-0.10058494965840932,-0.09045320701100355,-0.3769116257285651,-0.44695020627276405,-0.08919558970709206,-0.09216082671017556,1.3533744487750918,-0.48408187991896046,-0.8816161695491291,0.37159892342899814,-1.5979707504375995,-0.22699661472835356,-1.5052387915680965,0
-1.4520051041677928,0.00603533068010906,0.11890458282592696,0.7098047064349905,-0.04138486766160774,0.7162427097410464,-0.8572604384791416,-0.5960202652006867,0.7153243270373699,-0.29458717954962804,1.0841414266021672,0.577024699798274,-0.927408539968061,-1.238205873131751,1.1231572012223607,0.3114407205750108,1.5737645830481657,0
-0.8599682835534717,-1.519375981713637,-1.1324143800027469,-1.0720872530467804,-0.9998932151978968,-1.0767778380577637,-1.0954704898960923,-1.0189005210292448,-1.0774654065373948,-1.1933601861567968,-2.40005062504745,-0.7000047304428162,-0.1042108112742381,0.9908065570054267,-0.9235431686148209,-0.5693143908152604,0.07218165651117091,1
0.9161421782894914,0.37973157677073766,-0.02271661834218292,1.0194025364748056,-0.10930647224173311,1.2908076744578467,1.1201744461987022,0.7539922275741961,1.2887035299179117,-0.7237310475692672,1.2488486872256035,1.1260856625589357,0.0329601827863735,1.6046121610631958,-1.6448059991752924,1.1886300217977097,0.6839376636188355,0
-1.4520051041677928,-0.39578888452560734,0.03796540048209638,0.13697031570287682,-0.3709245025395319,-1.0823343416676534,-0.1525800815389074,-0.4324256008932018,-1.0848887364152513,0.434147690672401,-1.4387303635241238,0.63871694280509,-1.4760581633444767,0.5667472397905986,-0.27487497359777363,-0.7868288110371492,1.320972844573924,1
-0.26793146293915066,0.7273694641905922,-0.8073712152722041,2.1253049508546016,2.295302181958243,1.7744696963375688,0.5815190379861958,1.1967521486658952,1.776553306447038,-1.1366808073617503,1.3058627389798703,-0.4038819640100997,0.36219805082466594,-0.32593813816800427,0.29417329856519564,-1.1077517261186247,0.6940493331578049,0
0.9161421782894914,1.006435379796306,1.0600551932998996,2.8309937438760864,1.7151475794844366,1.6331758578389084,0.8787379072294436,-0.01087121727658585,1.6353541126151312,-0.15693725961880023,0.8893434164417566,0.12050210154783603,-1.4875320205987326,-1.5636781516310299,-0.7994297594599346,1.7128041164307861,-1.7175838518864595,0
-0.8599682835534717,-1.0729158949202633,-0.5711344966270575,-0.6642589906752838,-0.4759855511828316,-0.8219495753216048,-0.7837701642173023,-0.6025325068170043,-0.8199747590752585,1.656802861822694,-0.3016167757584759,-0.6259740388346372,1.5906221872167041,1.6363490844853246,0.3620844092348504,-1.3787532988540925,0.25419170821262455,1
0.9161421782894914,-0.25590366160825206,-0.17114246569693314,0.9093071725026786,2.233903679263253,0.6839704289979393,-0.23306852945853518,-0.5336884331693144,0.6813000915699571,-0.43223709948045563,1.532335222337095,-0.811050767855085,-1.5428057820421395,0.7463647212860515,-0.4528489188010068,0.5396525712996153,0.16318668236189773,0
0.3241053576751704,-1.289669424028943,-1.0906390702233928,-1.0669126309152943,-0.9916196668735427,-0.8629586676154715,-0.9213942732328246,-0.7395386932581896,-0.8652393668740961,-1.120486699134594,0.27644236008339224,-0.7308508519462242,-1.5653412621582832,-0.27461885774073225,-0.8017715218968192,-0.06296934702004398,1.4018662008856815,0
-1.4520051041677928,1.6892415941313397,2.604675693043272,1.6480057988839965,2.921553255535831,2.4070619779589206,0.14205912277501243,0.18543998628416186,2.407986428517701,1.3734059678474606,0.9257690606180935,-0.718512403344861,-1.2518026538960239,1.2784646288740844,-0.31468493502481265,-0.13785136053905486,1.28558200118753,1
-0.8599682835534717,-0.719284382483416,-0.7069238960108288,-0.8069494970748555,-0.8372220979324853,-0.4319571122193261,-0.21087835107670672,0.048862462050333115,-0.4315602306456421,-0.8047015887050482,0.2511027815259406,0.23771736326078632,0.34323526877571553,0.01911649733641768,0.42999551990450513,-0.4017213129393788,1.3917545313467115,0
0.9161421782894914,1.4535806100263622,-0.6735543318180089,2.451432832738639,2.603528787879818,-0.5722067618230154,1.788806265001312,0.6248265180340287,-0.5738732421465673,-1.128583753248172,-1.047550619543462,-0.39771273970941806,-0.16329774084705345,1.5492413584969282,1.4041686936485187,1.1244454387814147,1.2198561491842272,0
0.3241053576751704,0.031037737697234877,0.7239473543783577,0.3815462993026336,1.0013837114935926,-0.775113124650334,0.6808138121951107,-0.4216281557022115,-0.7745059642275828,1.583929374800491,-1.0063738043876032,-0.6814970575407714,1.1738532165321713,-0.07541901924013626,-0.9727201797893985,-0.16994365204720235,1.1844653057978334,1
0.9161421782894914,1.5773697665457342,1.6336345506972247,2.739854374614636,0.26046956954224937,-0.8719485725612955,0.30835226178055636,0.2658687303076995,-0.8731937036688731,-0.08406377259659745,-1.269271931921165,1.8910694758434539,1.2836449763663096,1.5499166121867607,0.9779679301355124,-0.059403536852471794,-1.2777262269412792,0
-0.26793146293915066,-0.18281931899826895,-0.217927676801082,0.3326986749594943,0.4518600341269367,0.7379229976082672,-0.34131913462418006,-0.01943601190247397,0.7366312255936588,-0.5779840735248614,1.4626513813041029,-0.41005118831078124,0.637948506453148,1.4195926500490827,1.7085978104435227,0.7963909033647956,1.5434295744312563,0
-0.8599682835534717,-0.4105934057114776,0.22193242912528932,-0.9233577114013398,-0.845930530293977,-0.07622344094719706,0.19014756086742854,-0.6650980886326573,-0.07753368646035723,1.7539675111856312,0.48074271220284714,-0.4408973098141893,-0.17604265414444575,0.07178628514335501,-1.4949332032146747,1.0887873371056953,-1.3181729050971578,1
0.3241053576751704,-0.6850877869449995,-0.170110422671606,-0.7241770668656972,-0.4940829900323539,-0.3413509225283337,-0.18497532687727267,0.45304357646333704,-0.3394807945168326,1.0414267491907585,0.41264259482969534,-0.7246816276455427,-1.2557188806235242,1.4466027976423836,-1.2420228600311327,-0.601406682323408,0.05701415220271629,1
0.3241053576751704,-1.4399035846344679,-1.1196684671584707,-0.9665280853632517,-0.8327052161135476,-0.9448724547397126,-0.9796243745585271,-0.9459480600925052,-0.9422247941005569,-1.1447778614753283,0.9590272574747492,-0.7802046463516771,-1.3970122186078207,1.0657597165768373,-1.3895538935548657,-0.7689997601992895,-0.0390467084174957,0
-1.4520051041677928,2.160742760474645,3.0161628850144906,-0.23393173661346994,0.42079669396898295,1.1863598595833647,2.2448671509762677,2.4262663099332986,1.187540022374025,1.0657179115314925,-0.08464663436029538,-0.8357276650578114,-0.5474658416684458,-1.4711683961239732,-0.2631661614133504,0.16880831387213277,0.16824251713138244,1
-1.4520051041677928,-0.14652217897192563,0.390409888629378,-0.5305878180572856,-0.09525978109825624,-0.9333713949440103,-0.7640719312403397,-0.5966784592515364,-0.9306963813725052,0.839000396351306,-1.2011718145480135,-0.8233892164564481,1.4994840336372395,0.010338199368595114,0.125566403109501,0.26865099856414737,1.0125669236353492,1
0.3241053576751704,1.2601304372017084,1.9892340333733234,1.9426484740417946,1.2784964534335466,-0.8320931912603402,-0.6547471370520405,-0.4324958928836825,-0.8341909327968913,1.009038532736446,-1.2233439457857838,-0.00905160876647746,-0.2763873758201397,1.2365989001044673,0.15366755235211682,-0.5336562891395409,-0.9743761407721893,1
1.5081789989038126,-0.7139170677885093,-0.6773400856380292,-0.6315468768185878,-0.545666251311441,-0.08981547430280395,-0.5659028061678673,-0.6300171274974069,-0.09130853458494602,-0.7642163181371576,1.1300694127375481,-0.41622041261146286,1.000920888933594,-1.3935142217932324,-0.02196463041423173,-0.4088529332745228,0.4463134294530481,0
-1.4520051041677928,0.08687770360107494,0.7727194704459943,-0.8974535167537769,-0.8448810169091091,-0.7015831102766386,0.9682384842283125,-0.32281320015473713,-0.7018329150977619,1.4786676713239757,-0.9224364504160442,-0.2804974779964678,-0.34310064165177206,-1.3948647291728975,-0.4060136700633139,1.0673924761002636,-1.3080612355581882,1
-0.8599682835534717,-1.0576246678437486,-0.5525507259349504,-1.0463631275671001,-1.0001731590695497,-0.6962783047982135,-0.6640227667172762,-0.5739127548219408,-0.6949845278304719,1.6648999159362718,0.22101203198896643,0.9039935877343986,-1.6870534665050767,0.19738347145220533,0.42999551990450513,-0.9651193194157466,0.5373184553037753,1
-1.4520051041677928,-0.5661493594688664,-0.046747039998076126,-0.5387691277465531,-0.19711221566968978,-0.9018719715929818,-0.6716403107393445,-0.5309652294733621,-0.9032727622859934,0.9685532621685556,-1.0459668958836217,-0.749358524848269,1.5770528051345751,0.15619299637242112,0.8398039463593183,0.22586127655328397,-0.35250846412555503,1
-0.26793146293915066,-1.3257068079656138,-1.0309964248442083,-1.0260810210624818,-0.9178899616650978,-0.8055896209625333,-1.0561553252750588,-0.981721257453496,-0.8031114229735588,-0.861380967500095,1.1063135578399377,-0.8357276650578114,-0.2888918190553169,-0.19358841496082882,-0.5301270792182001,-0.005916384338892763,0.31991756021592727,0
1.5081789989038126,-1.3199386836218636,-0.8788227846350823,-1.0211497836738685,-0.9461449757766592,-0.9327075466175954,-0.862685519369089,-0.7788101034040433,-0.9333070503977008,1.0252326409636021,-0.163832817352332,-0.5025895528210053,-1.448953752046249,-1.6170231931277996,-0.8954420193722051,0.8498780558783748,0.39575508175819996,1
-0.26793146293915066,-0.11227920800255882,-0.5681256000417302,-0.9674156519313638,-0.9004762882473327,0.21015628405703582,0.8656122740720715,1.0037265357466703,0.20746418505113812,-0.9342544545222978,0.5235032510185469,-0.37303584250669164,-1.4692562958703967,-0.7911879304626167,-1.2396810975942483,0.9354574999001017,-1.4142337657173696,0
0.9161421782894914,-0.27781623782058723,-0.9369197345989465,0.5181035803004107,-0.6259026241615512,0.2695151434603861,0.2970230583080568,-0.3108565657725179,0.26984651088634215,-1.128583753248172,0.8750899035031903,3.1310835602804548,0.005993182952268714,0.30137253968641475,1.5634085393566746,-1.4001481598595242,1.1086277842555612,0
1.5081789989038126,-0.44635755982103636,0.12675187735512064,0.5628295320139515,-0.3348515635834323,0.19299870915343492,-1.0415551726111754,-1.0179750412716075,0.19216972570875165,1.268144264370945,1.0730553609832818,1.2309624756705233,-0.11135620740862502,0.1386364004367755,-0.4013301451895446,-1.2396867023187867,-0.5749651939828876,1
0.3241053576751704,1.2700582552362898,0.09278088669712573,1.2643247774896496,0.603055669807706,0.7934539089345887,1.524732063767876,1.2297750447603897,0.7940708238150569,-0.8937691839544072,0.02779774548839695,0.1390097744498807,-0.1024588151066721,0.5127269446039965,-0.8087968092074732,-1.0934884854483369,-1.7428630257338835,0
0.3241053576751704,2.0969194842287773,-0.027685528530271897,-1.0261556777501295,-0.9697759379398972,-1.0050973001661212,0.810811884050491,0.5058257157789717,-1.0077938868188252,-1.0152249956580788,-1.3674627988312908,-0.12626687047942775,0.9722705986639847,1.3757011602099685,1.7788506835500622,0.047570768174686584,-0.7064168979894934,0
-1.4520051041677928,-1.2637919609020918,-0.9453355846777632,-1.0784104412197848,-1.0081956718044527,-0.7950896981483888,-0.8813480031601321,-0.7846722542972204,-0.7927502090076262,-0.5941781817520176,0.6406988018467613,-0.7431893005475875,1.4068000010863928,0.9705489463104511,-0.5488611787132773,-1.3110029056702255,-0.6558585502946449,0
